"id","book_id","word_id","index_no","definition","created_at","updated_at"
1124,1,1124,1124,"を磨く","2023-09-09 07:15:47","2024-08-07 06:57:27"
1125,1,1125,1125,"を拭く","2023-09-09 07:15:47","2024-08-08 13:34:47"
1126,1,1126,1126,"(を) 掃く","2023-09-09 07:15:47","2024-08-08 13:36:06"
1127,1,1127,1127,"を誤解させる、欺く","2023-09-09 07:15:47","2024-08-08 13:37:11"
1128,1,1128,1128,"を台無しにする","2023-09-09 07:15:47","2024-08-08 13:38:18"
1129,1,1129,1129,"を悪化させる","2023-09-09 07:15:47","2024-08-08 13:39:28"
1130,1,1130,1130,"爆発する","2023-09-09 07:15:47","2024-08-08 13:40:48"
1131,1,1131,1131,"をむかつかせる","2023-09-09 07:15:47","2024-08-08 13:42:12"
1132,1,1132,1132,"通勤[通学]する","2023-09-09 07:15:47","2024-08-08 13:43:28"
1133,1,1133,1133,"を装飾する","2023-09-09 07:15:47","2024-08-08 13:44:50"
1134,1,1134,1134,"を延期する (≒ put off)","2023-09-09 07:15:47","2024-08-08 13:45:58"
1135,1,1135,1135,"をやめる","2023-09-09 07:15:47","2024-08-08 13:47:14"
1136,1,1136,1136,"妥協する","2023-09-09 07:15:47","2024-08-08 13:48:26"
1137,1,1137,1137,"を選出する","2023-09-09 07:15:47","2024-08-08 13:49:24"
1138,1,1138,1138,"を取り[搾り]出す","2023-09-09 07:15:47","2024-08-08 13:51:06"
1139,1,1139,1139,"を受け継ぐ","2023-09-09 07:15:47","2024-08-08 13:52:20"
1140,1,1140,1140,"(人・動物・植物) を育てる (≒ raise)","2023-09-09 07:15:47","2024-08-08 13:53:22"
1141,1,1141,1141,"感情移入、共感","2023-09-09 07:15:47","2024-08-08 13:58:30"
1142,1,1142,1142,"合図","2023-09-09 07:15:47","2024-08-08 13:59:56"
1143,1,1143,1143,"企業、事業","2023-09-09 07:15:47","2024-08-08 14:01:08"
1144,1,1144,1144,"生産 (高)","2023-09-09 07:15:47","2024-08-08 14:02:16"
1145,1,1145,1145,"(米国などの) 議会","2023-09-09 07:15:47","2024-08-08 14:03:59"
1146,1,1146,1146,"千年間、千年紀","2023-09-09 07:15:47","2024-08-08 14:05:19"
1147,1,1147,1147,"人類","2023-09-09 07:15:47","2024-08-08 14:06:17"
1148,1,1148,1148,"イスラム教徒","2023-09-09 07:15:47","2024-08-08 14:07:41"
1149,1,1149,1149,"(動産、不動産などの) 財産","2023-09-09 07:15:47","2024-08-08 14:08:56"
1150,1,1150,1150,"地雷","2023-09-09 07:15:47","2024-08-08 14:10:23"
1151,1,1151,1151,"用心","2023-09-09 07:15:47","2024-08-08 14:11:28"
1152,1,1152,1152,"論争","2023-09-09 07:15:47","2024-08-08 14:12:23"
1153,1,1153,1153,"総意","2023-09-09 07:15:47","2024-08-08 14:14:20"
1154,1,1154,1154,"小売り (⇔ wholesale 卸売り)","2023-09-09 07:15:47","2024-08-08 14:15:23"
1155,1,1155,1155,"繊維 (質)","2023-09-09 07:15:47","2024-08-08 14:16:34"
1156,1,1156,1156,"(よい) 香り","2023-09-09 07:15:47","2024-08-08 14:17:48"
1157,1,1157,1157,"(水以外の) 飲み物、 飲料","2023-09-09 07:15:47","2024-08-08 14:19:03"
1158,1,1158,1158,"栄養補助剤、サプリメント","2023-09-09 07:15:47","2024-08-08 14:19:54"
1159,1,1159,1159,"糖尿病","2023-09-09 07:15:47","2024-08-10 07:31:51"
1160,1,1160,1160,"州、省","2023-09-09 07:15:47","2024-08-10 07:33:23"
1161,1,1161,1161,"(岩や砂の) 礁","2023-09-09 07:15:47","2024-08-10 07:34:21"
1162,1,1162,1162,"微生物","2023-09-09 07:15:47","2024-08-10 07:35:35"
1163,1,1163,1163,"過剰、超過","2023-09-09 07:15:47","2024-08-10 07:36:36"
1164,1,1164,1164,"美術館、画廊","2023-09-09 07:15:47","2024-08-10 07:37:47"
1165,1,1165,1165,"名声","2023-09-09 07:15:47","2024-08-10 07:38:36"
1166,1,1166,1166,"締め切り","2023-09-09 07:15:47","2024-08-10 07:39:30"
1167,1,1167,1167,"学部学生","2023-09-09 07:15:47","2024-08-10 07:40:22"
1168,1,1168,1168,"奴隷制度","2023-09-09 07:15:47","2024-08-10 07:41:53"
1169,1,1169,1169,"獲物","2023-09-09 07:15:47","2024-08-10 07:42:57"
1170,1,1170,1170,"散らかった状態[物]","2023-09-09 07:15:47","2024-08-10 07:44:21"
1171,1,1171,1171,"不況","2023-09-09 07:15:47","2024-08-10 07:45:28"
1172,1,1172,1172,"後退、退却","2023-09-09 07:15:47","2024-08-10 07:46:27"
1173,1,1173,1173,"墓","2023-09-09 07:15:47","2024-08-10 07:47:45"
1174,1,1174,1174,"コラム","2023-09-09 07:15:47","2024-08-10 07:48:36"
1175,1,1175,1175,"(集合的に) 景色","2023-09-09 07:15:47","2024-08-10 07:49:48"
1176,1,1176,1176,"(小説などの) 筋","2023-09-09 07:15:47","2024-08-10 07:50:57"
1177,1,1177,1177,"彫刻 (作品)","2023-09-09 07:15:47","2024-08-10 07:52:23"
1178,1,1178,1178,"タブレット (型情報端末)","2023-09-09 07:15:47","2024-08-10 07:53:42"
1179,1,1179,1179,"密集した、密度の高い","2023-09-09 07:15:47","2024-08-10 07:54:49"
1180,1,1180,1180,"外来の","2023-09-09 07:15:47","2024-08-10 07:55:48"
1181,1,1181,1181,"酸性の","2023-09-09 07:15:47","2024-08-10 07:56:51"
1182,1,1182,1182,"苦い、つらい","2023-09-09 07:15:47","2024-08-10 07:57:44"
1183,1,1183,1183,"賢明な","2023-09-09 07:15:47","2024-08-10 07:58:47"
1184,1,1184,1184,"高貴な","2023-09-09 07:15:47","2024-08-10 07:59:38"
1185,1,1185,1185,"漠然とした、あいまいな","2023-09-09 07:15:47","2024-08-10 08:00:41"
1186,1,1186,1186,"(〜と) 平行[並行]の (to)","2023-09-09 07:15:48","2024-08-10 08:02:59"
1187,1,1187,1187,"張り詰めた、緊張した","2023-09-09 07:15:48","2024-08-10 08:04:18"
1188,1,1188,1188,"垂直の (⇔ horizontal 水平な)","2023-09-09 07:15:48","2024-08-10 08:05:15"
1189,1,1189,1189,"原産の、先住の","2023-09-09 07:15:48","2024-08-10 08:06:10"
1190,1,1190,1190,"(通例 A〜) アボリジニの","2023-09-09 07:15:48","2024-08-10 08:07:30"
1191,1,1191,1191,"季節の、季節的な","2023-09-09 07:15:48","2024-08-10 08:08:36"
1192,1,1192,1192,"豊富な","2023-09-09 07:15:48","2024-08-10 08:09:55"
1193,1,1193,1193,"ハイブリッドの","2023-09-09 07:15:48","2024-08-12 04:40:00"
1194,1,1194,1194,"(〜にとって) 無関係の (to)","2023-09-09 07:15:48","2024-08-12 04:41:06"
1195,1,1195,1195,"ばかげた","2023-09-09 07:15:48","2024-08-12 04:42:03"
1196,1,1196,1196,"妖精の (ような)","2023-09-09 07:15:48","2024-08-12 04:43:21"
1197,1,1197,1197,"感覚の","2023-09-09 07:15:48","2024-08-12 04:44:18"
1198,1,1198,1198,"慢性の (⇔ acute)","2023-09-09 07:15:48","2024-08-12 04:45:26"
1199,1,1199,1199,"自発的な (⇔ compulsory)","2023-09-09 07:15:48","2024-08-12 04:46:28"
1200,1,1200,1200,"傾向がある","2023-09-09 07:15:48","2024-08-12 04:47:32"
1201,1,1201,1201,"を推論する、推測する","2023-09-09 07:15:48","2024-08-12 04:55:06"
1202,1,1202,1202,"を尊敬する","2023-09-09 07:15:48","2024-08-12 04:56:00"
1203,1,1203,1203,"に取り組む","2023-09-09 07:15:48","2024-08-12 04:57:10"
1204,1,1204,1204,"危険を冒して進む","2023-09-09 07:15:48","2024-08-12 04:58:25"
1205,1,1205,1205,"を加速させる、促進する","2023-09-09 07:15:48","2024-08-12 04:59:40"
1206,1,1206,1206,"(人)を慣れさせる","2023-09-09 07:15:48","2024-08-12 05:00:39"
1207,1,1207,1207,"をおもしろがらせる、を楽しませる","2023-09-09 07:15:48","2024-08-12 05:01:39"
1208,1,1208,1208,"繁栄する","2023-09-09 07:15:48","2024-08-12 05:03:33"
1209,1,1209,1209,"繁栄する、うまくいく","2023-09-09 07:15:48","2024-08-12 05:04:38"
1210,1,1210,1210,"をはぐくむ","2023-09-09 07:15:48","2024-08-12 05:08:08"
1211,1,1211,1211,"(を) クリックする","2023-09-09 07:15:48","2024-08-12 05:06:03"
1212,1,1212,1212,"回転する","2023-09-09 07:15:48","2024-08-12 05:09:09"
1213,1,1213,1213,"を切り抜く","2023-09-09 07:15:48","2024-08-12 05:10:25"
1214,1,1214,1214,"を引きずる","2023-09-09 07:15:48","2024-08-12 05:11:50"
1215,1,1215,1215,"を投じる","2023-09-09 07:15:48","2024-08-12 05:13:45"
1216,1,1216,1216,"をまき散らす","2023-09-09 07:15:48","2024-08-12 05:42:51"
1217,1,1217,1217,"を (…する) 気にさせる (to do)","2023-09-09 07:15:48","2024-08-12 05:44:49"
1218,1,1218,1218,"を引き出す","2023-09-09 07:15:48","2024-08-12 05:46:04"
1219,1,1219,1219,"あくびをする","2023-09-09 07:15:48","2024-08-12 05:47:07"
1220,1,1220,1220,"まばたきする","2023-09-09 07:15:48","2024-08-12 05:48:21"
1221,1,1221,1221,"を染める","2023-09-09 07:15:48","2024-08-12 05:49:12"
1222,1,1222,1222,"をこぼす","2023-09-09 07:15:48","2024-08-12 05:50:05"
1223,1,1223,1223,"をいらいらさせる","2023-09-09 07:15:48","2024-08-12 05:51:02"
1224,1,1224,1224,"を侮辱する (≒ affront)","2023-09-09 07:15:48","2024-08-15 21:25:32"
1225,1,1225,1225,"を施行[実施]する","2023-09-09 07:15:48","2024-08-15 21:26:33"
1226,1,1226,1226,"から (金品を) 奪う","2023-09-09 07:15:48","2024-08-15 21:27:39"
1227,1,1227,1227,"(液体) を流出させる","2023-09-09 07:15:48","2024-08-15 21:28:33"
1228,1,1228,1228,"を停職[停学、出場停止]にする","2023-09-09 07:15:48","2024-08-15 21:29:46"
1229,1,1229,1229,"漂う","2023-09-09 07:15:48","2024-08-15 21:30:36"
1230,1,1230,1230,"を許す","2023-09-09 07:15:48","2024-08-15 21:32:04"
1231,1,1231,1231,"を修正する","2023-09-09 07:15:48","2024-08-15 21:33:11"
1232,1,1232,1232,"を募る","2023-09-09 07:15:48","2024-08-15 21:34:28"
1233,1,1233,1233,"をねじる、ひねる","2023-09-09 07:15:48","2024-08-15 21:35:24"
1234,1,1234,1234,"を押しつぶす","2023-09-09 07:15:48","2024-08-15 21:36:31"
1235,1,1235,1235,"をピンで留める","2023-09-09 07:15:48","2024-08-15 21:37:25"
1236,1,1236,1236,"を暴く (⇔ conceal)","2023-09-09 07:15:48","2024-08-15 21:38:40"
1237,1,1237,1237,"を活用する","2023-09-09 07:15:48","2024-08-15 21:40:40"
1238,1,1238,1238,"を実行[実施]する","2023-09-09 07:15:48","2024-08-15 22:25:34"
1239,1,1239,1239,"を統合する","2023-09-09 07:15:48","2024-08-15 22:26:53"
1240,1,1240,1240,"を取り入れる","2023-09-09 07:15:48","2024-08-15 22:29:43"
1241,1,1241,1241,"人物の紹介","2023-09-09 07:15:48","2024-08-15 22:30:44"
1242,1,1242,1242,"食欲","2023-09-09 07:15:48","2024-08-15 22:31:59"
1243,1,1243,1243,"衝動","2023-09-09 07:15:48","2024-08-15 22:33:02"
1244,1,1244,1244,"台本","2023-09-09 07:15:48","2024-08-15 22:34:06"
1245,1,1245,1245,"(〜周年) 記念日","2023-09-09 07:15:48","2024-08-15 22:35:17"
1246,1,1246,1246,"年金","2023-09-09 07:15:48","2024-08-15 22:36:42"
1247,1,1247,1247,"気質、気性","2023-09-09 07:15:48","2024-08-15 22:37:40"
1248,1,1248,1248,"皮質","2023-09-09 07:15:48","2024-08-15 22:40:01"
1249,1,1249,1249,"症候群","2023-09-09 07:15:48","2024-08-15 22:41:14"
1250,1,1250,1250,"(特定の目的の) 部屋","2023-09-09 07:15:48","2024-08-15 22:42:01"
1251,1,1251,1251,"公共事業","2023-09-09 07:15:48","2024-08-15 22:43:15"
1252,1,1252,1252,"(集合的に) 牛","2023-09-09 07:15:48","2024-08-15 22:44:24"
1253,1,1253,1253,"(牛などの) 群","2023-09-09 07:15:48","2024-08-15 22:45:23"
1254,1,1254,1254,"流動体、液体","2023-09-09 07:15:48","2024-08-15 22:46:17"
1255,1,1255,1255,"残念なこと","2023-09-09 07:15:48","2024-08-15 22:47:17"
1256,1,1256,1256,"聖職者","2023-09-09 07:15:48","2024-08-15 22:48:31"
1257,1,1257,1257,"知人","2023-09-09 07:15:48","2024-08-18 10:10:13"
1258,1,1258,1258,"子孫、子","2023-09-09 07:15:48","2024-08-18 10:11:15"
1259,1,1259,1259,"飢饉","2023-09-09 07:15:48","2024-08-18 10:12:19"
1260,1,1260,1260,"森林伐採","2023-09-09 07:15:48","2024-08-18 10:13:22"
1261,1,1261,1261,"刑務所、拘置所 (≒ prison)","2023-09-09 07:15:48","2024-08-18 10:14:35"
1262,1,1262,1262,"商品","2023-09-09 07:15:48","2024-08-18 10:15:39"
1263,1,1263,1263,"書式、形式","2023-09-09 07:15:48","2024-08-18 10:16:48"
1264,1,1264,1264,"受け取る人","2023-09-09 07:15:48","2024-08-18 10:17:54"
1265,1,1265,1265,"訓練","2023-09-09 07:15:48","2024-08-18 10:18:55"
1266,1,1266,1266,"無能、無力","2023-09-09 07:15:48","2024-08-18 10:20:34"
1267,1,1267,1267,"共和国","2023-09-09 07:15:48","2024-08-18 10:22:11"
1268,1,1268,1268,"戦闘","2023-09-09 07:15:48","2024-08-18 10:24:02"
1269,1,1269,1269,"(破壊された跡の) 残骸、瓦礫","2023-09-09 07:15:48","2024-08-18 10:24:59"
1270,1,1270,1270,"病原菌 (が起こす病気)","2023-09-09 07:15:48","2024-08-18 10:30:01"
1271,1,1271,1271,"わずか (≒ bit)、一部","2023-09-09 07:15:48","2024-08-18 10:31:32"
1272,1,1272,1272,"指標","2023-09-09 07:15:48","2024-08-18 10:32:39"
1273,1,1273,1273,"直観 (力)、直感","2023-09-09 07:15:48","2024-08-18 10:36:21"
1274,1,1274,1274,"動機","2023-09-09 07:15:48","2024-08-18 10:37:35"
1275,1,1275,1275,"同意、承諾","2023-09-09 07:15:48","2024-08-18 10:39:06"
1276,1,1276,1276,"(社会の) 階層制","2023-09-09 07:15:48","2024-08-18 10:40:02"
1277,1,1277,1277,"記念碑、遺跡","2023-09-09 07:15:48","2024-08-18 10:41:05"
1278,1,1278,1278,"(通例〜s) 資産","2023-09-09 07:15:48","2024-08-18 10:42:11"
1279,1,1279,1279,"まずまずの","2023-09-09 07:15:48","2024-08-18 10:43:15"
1280,1,1280,1280,"有能な","2023-09-09 07:15:48","2024-08-18 10:44:13"
1281,1,1281,1281,"単純な","2023-09-09 07:15:48","2024-08-18 10:45:21"
1282,1,1282,1282,"化粧の、美容の","2023-09-09 07:15:48","2024-08-18 10:46:27"
1283,1,1283,1283,"繊細な","2023-09-09 07:15:48","2024-08-18 10:47:44"
1284,1,1284,1284,"室内の","2023-09-09 07:15:48","2024-08-18 10:48:29"
1285,1,1285,1285,"透明な","2023-09-09 07:15:48","2024-08-18 10:49:30"
1286,1,1286,1286,"美的な","2023-09-09 07:15:48","2024-08-18 10:50:40"
1287,1,1287,1287,"故意の","2023-09-09 07:15:48","2024-08-18 10:51:47"
1288,1,1288,1288,"人口統計学の","2023-09-09 07:15:48","2024-08-18 10:53:07"
1289,1,1289,1289,"有史以前の","2023-09-09 07:15:48","2024-08-18 10:54:09"
1290,1,1290,1290,"生まれながらの","2023-09-09 07:15:48","2024-08-18 10:55:52"
1291,1,1291,1291,"穏やかな","2023-09-09 07:15:48","2024-08-18 10:57:37"
1292,1,1292,1292,"有毒な","2023-09-09 07:15:48","2024-08-21 12:00:44"
1293,1,1293,1293,"恥じて","2023-09-09 07:15:48","2024-08-21 12:02:11"
1294,1,1294,1294,"謙虚な","2023-09-09 07:15:48","2024-08-21 12:03:32"
1295,1,1295,1295,"特有の","2023-09-09 07:15:48","2024-08-21 12:04:08"
1296,1,1296,1296,"(傾斜が) 急な","2023-09-09 07:15:48","2024-08-21 12:05:25"
1297,1,1297,1297,"ささいな、取るに足りない","2023-09-09 07:15:48","2024-08-21 12:06:34"
1298,1,1298,1298,"壮大な","2023-09-09 07:15:48","2024-08-21 12:07:44"
1299,1,1299,1299,"無線 (電信) の、ラジオの","2023-09-09 07:15:48","2024-08-21 12:08:39"
1300,1,1300,1300,"継続している、進行中の","2023-09-09 07:15:48","2024-08-21 12:09:46"
1301,1,1301,1301,"に自信を持って言う","2023-09-09 07:15:48","2024-08-21 12:11:59"
1302,1,1302,1302,"に先行する","2023-09-09 07:15:48","2024-08-21 12:13:01"
1303,1,1303,1303,"を復活させる","2023-09-09 07:15:48","2024-08-21 12:14:14"
1304,1,1304,1304,"に強いる","2023-09-09 07:15:48","2024-08-21 12:15:18"
1305,1,1305,1305,"花が咲く (≒ bloom)","2023-09-09 07:15:48","2024-08-21 12:16:11"
1306,1,1306,1306,"を怖がらせる","2023-09-09 07:15:48","2024-08-21 12:17:16"
1307,1,1307,1307,"(法律・規則など) に違反する","2023-09-09 07:15:48","2024-08-21 12:18:39"
1308,1,1308,1308,"を抑える","2023-09-09 07:15:48","2024-08-21 12:20:18"
1309,1,1309,1309,"をだます (≒ take in)","2023-09-09 07:15:48","2024-08-21 12:21:07"
1310,1,1310,1310,"を (巧みに) 操る","2023-09-09 07:15:48","2024-08-21 12:22:02"
1311,1,1311,1311,"飢える","2023-09-09 07:15:48","2024-08-21 12:23:06"
1312,1,1312,1312,"(から) 逃げる","2023-09-09 07:15:48","2024-08-21 12:23:56"
1313,1,1313,1313,"(を) ささやく","2023-09-09 07:15:48","2024-08-21 12:25:01"
1314,1,1314,1314,"叫ぶ、どなる","2023-09-09 07:15:48","2024-08-21 12:25:58"
1315,1,1315,1315,"を置く","2023-09-09 07:15:48","2024-08-21 12:26:59"
1316,1,1316,1316,"を限定する","2023-09-09 07:15:48","2024-08-21 12:28:16"
1317,1,1317,1317,"を揺らす、振る","2023-09-09 07:15:48","2024-08-21 12:29:12"
1318,1,1318,1318,"を長引かせる","2023-09-09 07:15:48","2024-08-21 12:29:58"
1319,1,1319,1319,"を描く","2023-09-09 07:15:48","2024-08-21 12:31:12"
1320,1,1320,1320,"の要点を述べる","2023-09-09 07:15:48","2024-08-21 12:32:10"
1321,1,1321,1321,"を捨て去る","2023-09-09 07:15:48","2024-08-21 12:33:29"
1322,1,1322,1322,"(光、音など) を出す、排出する","2023-09-09 07:15:48","2024-08-21 12:34:24"
1323,1,1323,1323,"を更新する","2023-09-09 07:15:48","2024-08-21 12:35:20"
1324,1,1324,1324,"を利用する (≒ make use of)","2023-09-09 07:15:48","2024-08-22 21:22:10"
1325,1,1325,1325,"を主張する","2023-09-09 07:15:48","2024-08-22 21:23:21"
1326,1,1326,1326,"に負担をかける","2023-09-09 07:15:48","2024-08-22 21:24:34"
1327,1,1327,1327,"努力する","2023-09-09 07:15:48","2024-08-22 21:25:47"
1328,1,1328,1328,"あえて[思い切って]…する","2023-09-09 07:15:48","2024-08-22 21:26:56"
1329,1,1329,1329,"を誇る","2023-09-09 07:15:48","2024-08-22 21:28:17"
1330,1,1330,1330,"をびっくりさせる (≒ surprise)","2023-09-09 07:15:48","2024-08-22 21:29:43"
1331,1,1331,1331,"の気分を害する","2023-09-09 07:15:48","2024-08-22 21:31:02"
1332,1,1332,1332,"(を) 計算する","2023-09-09 07:15:48","2024-08-22 21:33:12"
1333,1,1333,1333,"を集める","2023-09-09 07:15:48","2024-08-22 21:34:15"
1334,1,1334,1334,"を悪化させる","2023-09-09 07:15:48","2024-08-22 21:35:28"
1335,1,1335,1335,"を (ぱっと) 裏返す","2023-09-09 07:15:48","2024-08-22 21:36:34"
1336,1,1336,1336,"(を) こする","2023-09-09 07:15:48","2024-08-22 21:37:44"
1337,1,1337,1337,"(を) 降りる (⇔ ascend)","2023-09-09 07:15:48","2024-08-22 21:38:57"
1338,1,1338,1338,"補償する (≒ make up)","2023-09-09 07:15:48","2024-08-22 21:40:04"
1339,1,1339,1339,"から成る","2023-09-09 07:15:48","2024-08-22 21:41:13"
1340,1,1340,1340,"普及している","2023-09-09 07:15:48","2024-08-22 21:42:23"
1341,1,1341,1341,"探究","2023-09-09 07:15:48","2024-08-23 00:29:07"
1342,1,1342,1342,"尊厳","2023-09-09 07:15:48","2024-08-23 00:30:39"
1343,1,1343,1343,"(判断、評価の) 基準","2023-09-09 07:15:48","2024-08-23 00:32:04"
1344,1,1344,1344,"逆説","2023-09-09 07:15:48","2024-08-23 00:33:35"
1345,1,1345,1345,"(英国などの) 議会","2023-09-09 07:15:48","2024-08-23 00:35:30"
1346,1,1346,1346,"法律","2023-09-09 07:15:48","2024-08-23 00:36:45"
1347,1,1347,1347,"協議事項 (リスト)","2023-09-09 07:15:48","2024-08-23 00:38:05"
1348,1,1348,1348,"(活動・思潮などの) 主流","2023-09-09 07:15:48","2024-08-23 00:39:26"
1349,1,1349,1349,"(〜s) 軍隊","2023-09-09 07:15:48","2024-08-23 00:40:47"
1350,1,1350,1350,"流行 (病)","2023-09-09 07:15:48","2024-08-23 00:43:07"
1351,1,1351,1351,"発生、勃発","2023-09-09 07:15:48","2024-08-23 00:44:33"
1352,1,1352,1352,"混沌、大混乱","2023-09-09 07:15:48","2024-08-23 00:45:52"
1353,1,1353,1353,"悪夢 (のような状況)","2023-09-09 07:15:48","2024-08-23 00:46:49"
1354,1,1354,1354,"恐怖","2023-09-09 07:15:48","2024-08-23 00:48:05"
1355,1,1355,1355,"集団","2023-09-09 07:15:48","2024-08-23 00:49:04"
1356,1,1356,1356,"花粉","2023-09-09 07:15:48","2024-08-23 00:50:23"
1357,1,1357,1357,"ミツバチの巣 (箱)","2023-09-09 07:15:48","2024-08-23 00:51:28"
1358,1,1358,1358,"灌漑","2023-09-09 07:15:48","2024-08-23 00:52:31"
1359,1,1359,1359,"(薬の1回分の) 服用量","2023-09-09 07:15:48","2024-08-24 10:35:13"
1360,1,1360,1360,"自殺","2023-09-09 07:15:48","2024-08-24 10:36:03"
1361,1,1361,1361,"祝宴","2023-09-09 07:15:48","2024-08-24 10:37:00"
1362,1,1362,1362,"(独特の) 料理、料理法","2023-09-09 07:15:48","2024-08-24 10:38:00"
1363,1,1363,1363,"うわさ","2023-09-09 07:15:48","2024-08-24 10:38:48"
1364,1,1364,1364,"ことわざ (≒ saying)","2023-09-09 07:15:48","2024-08-24 10:39:59"
1365,1,1365,1365,"署名","2023-09-09 07:15:48","2024-08-24 10:40:43"
1366,1,1366,1366,"方法、解決策","2023-09-09 07:15:48","2024-08-24 10:41:33"
1367,1,1367,1367,"【主に米】授業料 (=【英】tuition fees)","2023-09-09 07:15:48","2024-08-24 10:44:18"
1368,1,1368,1368,"摂取量","2023-09-09 07:15:48","2024-08-24 10:45:26"
1369,1,1369,1369,"スペクトル","2023-09-09 07:15:48","2024-08-24 10:46:19"
1370,1,1370,1370,"腎臓","2023-09-09 07:15:48","2024-08-24 10:47:15"
1371,1,1371,1371,"用具(一式)、器具","2023-09-09 07:15:48","2024-08-24 10:48:10"
1372,1,1372,1372,"(座席間などの) 通路","2023-09-09 07:15:48","2024-08-24 10:49:23"
1373,1,1373,1373,"深い悲しみ","2023-09-09 07:15:48","2024-08-24 11:21:27"
1374,1,1374,1374,"運命","2023-09-09 07:15:48","2024-08-24 11:22:29"
1375,1,1375,1375,"頭骨、頭蓋骨","2023-09-09 07:15:48","2024-08-24 11:23:43"
1376,1,1376,1376,"墓","2023-09-09 07:15:48","2024-08-24 11:24:49"
1377,1,1377,1377,"修道士、 僧(⇔ nun 修道女、尼)","2023-09-09 07:15:48","2024-08-24 11:26:02"
1378,1,1378,1378,"崇拝、礼拝 (式)","2023-09-09 07:15:48","2024-08-24 11:27:08"
1379,1,1379,1379,"際立った","2023-09-09 07:15:48","2024-08-24 11:28:23"
1380,1,1380,1380,"前例のない","2023-09-09 07:15:48","2024-08-24 11:29:33"
1381,1,1381,1381,"無限の (⇔ finite 有限の)","2023-09-09 07:15:48","2024-08-24 11:30:38"
1382,1,1382,1382,"価値がある","2023-09-09 07:15:48","2024-08-24 11:32:00"
1383,1,1383,1383,"不可欠な (⇔ dispensable なくてもすむ)","2023-09-09 07:15:48","2024-08-24 11:33:04"
1384,1,1384,1384,"義務的な、強制的な(⇔ voluntary)","2023-09-09 07:15:48","2024-08-24 11:34:48"
1385,1,1385,1385,"十分にありそうな","2023-09-09 07:15:48","2024-08-24 11:35:52"
1386,1,1386,1386,"あいまいな","2023-09-09 07:15:48","2024-08-24 11:36:51"
1387,1,1387,1387,"(世に) 知られていない","2023-09-09 07:15:48","2024-08-24 11:37:52"
1388,1,1388,1388,"(〜に) 懐疑的な (of / about)","2023-09-09 07:15:48","2024-08-24 11:38:56"
1389,1,1389,1389,"壊れやすい","2023-09-09 07:15:48","2024-08-24 11:40:05"
1390,1,1390,1390,"静的な (⇔ dynamic)","2023-09-09 07:15:48","2024-08-24 11:41:24"
1391,1,1391,1391,"徐々の、緩やかな","2023-09-09 07:15:48","2024-08-24 11:42:34"
1392,1,1392,1392,"声の、発声の","2023-09-09 07:15:48","2024-08-24 11:43:40"
1393,1,1393,1393,"鮮やかな","2023-09-09 07:15:48","2024-08-24 11:52:01"
1394,1,1394,1394,"帝国の","2023-09-09 07:15:48","2024-08-24 11:53:06"
1395,1,1395,1395,"敵意のある (⇔ friendly 友好的な)","2023-09-09 07:15:48","2024-08-24 11:54:18"
1396,1,1396,1396,"表面的な","2023-09-09 07:15:48","2024-08-24 11:55:17"
1397,1,1397,1397,"乏しい","2023-09-09 07:15:48","2024-08-24 11:56:12"
1398,1,1398,1398,"総計の","2023-09-09 07:15:48","2024-08-24 11:57:19"
1399,1,1399,1399,"生来の、本能的に備わっている","2023-09-09 07:15:48","2024-08-24 11:58:36"
1400,1,1400,1400,"注目に値する","2023-09-09 07:15:48","2024-08-24 11:59:45"
1401,1,1401,1401,"を最新のものにする","2023-09-09 07:15:48","2024-08-26 18:20:22"
1402,1,1402,1402,"(気分) をさわやかにする","2023-09-09 07:15:48","2024-08-26 18:22:50"
1403,1,1403,1403,"花が咲く","2023-09-09 07:15:48","2024-08-26 18:24:06"
1404,1,1404,1404,"を征服する","2023-09-09 07:15:48","2024-08-26 18:25:17"
1405,1,1405,1405,"を引き起こす","2023-09-09 07:15:48","2024-08-26 18:26:29"
1406,1,1406,1406,"を獲得する、達成する","2023-09-09 07:15:48","2024-08-26 18:27:18"
1407,1,1407,1407,"を吹きかける、に吹きつける","2023-09-09 07:15:48","2024-08-26 18:28:22"
1408,1,1408,1408,"(情報) を検索する","2023-09-09 07:15:48","2024-08-26 18:29:53"
1409,1,1409,1409,"を描く","2023-09-09 07:15:48","2024-08-26 18:30:58"
1410,1,1410,1410,"を引っかく","2023-09-09 07:15:48","2024-08-26 18:31:52"
1411,1,1411,1411,"を指定する","2023-09-09 07:15:48","2024-08-26 18:32:47"
1412,1,1412,1412,"と矛盾する","2023-09-09 07:15:48","2024-08-26 18:33:55"
1413,1,1413,1413,"ため息をつく","2023-09-09 07:15:48","2024-08-26 18:34:50"
1414,1,1414,1414,"を混乱させる","2023-09-09 07:15:48","2024-08-26 18:35:44"
1415,1,1415,1415,"出発する","2023-09-09 07:15:48","2024-08-26 18:36:34"
1416,1,1416,1416,"(を) 誘導する","2023-09-09 07:15:48","2024-08-26 18:38:15"
1417,1,1417,1417,"に (〜を) 切に頼む (for)","2023-09-09 07:15:48","2024-08-26 18:39:23"
1418,1,1418,1418,"に住んでいる","2023-09-09 07:15:48","2024-08-26 18:40:27"
1419,1,1419,1419,"(を) 診断する","2023-09-09 07:15:48","2024-08-26 18:41:18"
